class,id,tempo,valence,liveness,acousticness,danceability,energy,speechiness,instrumentalness
foco,589W742qzyKYnwXD5nhFDe,167.39,0.18,0.187,0.987,0.29,0.112,0.0562,0.906
foco,3pOnXab2z6QUpMTIQxZmKE,130.028,0.356,0.214,0.766,0.628,0.46,0.0276,0.921
foco,444Y9yIX267XDimXJDlwFk,79.012,0.0335,0.102,0.875,0.165,0.0406,0.0419,0.983
foco,3JbYPc1H3WxAZjdtPEkK2t,142.851,0.0797,0.102,0.989,0.299,0.209,0.0438,0.887
foco,6W1c789ADeirHTk19AoY1A,64.845,0.0377,0.104,0.693,0.0714,0.139,0.037,0.886
foco,67niG5X8VM4ZZoHsXVkffW,86.849,0.325,0.108,0.812,0.425,0.366,0.0376,0.651
foco,3piNIuNaF41Zb7XuB8uRai,101.877,0.245,0.0984,0.881,0.446,0.0935,0.0442,0.918
foco,3gx2F47JQ6CZunMfrCsXLD,136.032,0.0459,0.0967,0.982,0.551,0.139,0.0519,0.941
foco,2xftn2ocQ8ZURoqZNzqcas,111.307,0.179,0.112,0.98,0.481,0.108,0.0483,0.89
foco,6z4g3nNDV0SvyIGFxx0vh0,123.618,0.321,0.131,0.989,0.45,0.172,0.0376,0.927
foco,59J4SVpPrsWn3RtZ1ZYuXg,65.162,0.0675,0.118,0.992,0.414,0.0193,0.0385,0.904
foco,1VMJXHSZq4nvA1wrbBxjFJ,111.422,0.104,0.105,0.964,0.386,0.126,0.0385,0.903
foco,4cAdB3be23Tnf2dGvgM0YE,65.192,0.144,0.11,0.983,0.39,0.0149,0.0349,0.903
foco,7yE6bqI5JCQuWbRgiFtgTo,91.058,0.334,0.217,0.952,0.581,0.224,0.0298,0.853
foco,0MUDt5EGvi0PEq0BC2HRvQ,83.507,0.171,0.0864,0.991,0.34,0.0168,0.0416,0.918
foco,1ttCPb4hlibG9hIW9vHVp6,133.97,0.141,0.0798,0.995,0.491,0.00842,0.0592,0.921
foco,2qq70CnufPOLYgcjHv00ht,170.022,0.233,0.112,0.99,0.321,0.0559,0.0633,0.936
foco,1s31GBbokgRFHOxlqfXLBK,62.61,0.312,0.127,0.984,0.565,0.164,0.0525,0.896
foco,7xvZMoPQUchahq9Od7uJxc,131.992,0.0559,0.156,0.798,0.225,0.308,0.034,0.906
foco,7q2pXTuP2mxE1r3gBkkJHG,82.308,0.122,0.0803,0.947,0.59,0.012,0.0628,0.918
foco,6jTJ8g5KpFdkthDa1J65AG,77.832,0.0571,0.114,0.917,0.0846,0.202,0.0346,0.921
foco,1XbdWzaYf9oLAnKpQeg6kG,82.523,0.157,0.111,0.988,0.434,0.0818,0.0382,0.942
foco,01eLXBnmF5rkyBGVzOLoXB,68.023,0.1,0.098,0.981,0.238,0.302,0.0347,0.901
foco,57z5pd4hIwiXixpQVD6u65,72.361,0.226,0.0891,0.985,0.29,0.0432,0.0355,0.963
foco,3GkYagH9CwQ3ONYcbPjEBy,60.983,0.0911,0.125,0.854,0.394,0.48,0.0273,0.869
foco,4Tx16LfAMJMNOOwW60DyNg,143.775,0.075,0.129,0.974,0.213,0.0746,0.038,0.926
foco,4oyAwdabVGbpoUW5AW8u0a,68.65,0.153,0.0602,0.973,0.218,0.00993,0.0424,0.922
foco,4EDVnpQOlzDRYl67fXNRYs,122.858,0.0677,0.0997,0.989,0.554,0.101,0.0448,0.937
foco,41gr3AyAmFFl1YyaIqsH2L,60.833,0.138,0.109,0.994,0.287,0.0144,0.0449,0.937
foco,1SELJozaqk5GpcDxAMCy6X,65.934,0.063,0.0947,0.992,0.731,0.0905,0.0713,0.972
foco,1hc5Q63uZ5cIy4k63PUANn,69.055,0.323,0.115,0.972,0.0819,0.123,0.0381,0.917
foco,6WRSvdN0dUmXeWFEFK7e4J,99.089,0.263,0.0979,0.979,0.404,0.0101,0.0358,0.769
foco,1qWwCDwqgZsBRLIOFJcbQy,110.376,0.171,0.114,0.993,0.523,0.164,0.0416,0.938
foco,12OjNkZq5wuYqcY0osaNOM,99.506,0.0392,0.116,0.94,0.135,0.0568,0.0454,0.862
foco,7iueLIL3FW3CsKSQofY36t,70.779,0.45,0.0796,0.934,0.456,0.306,0.058,0.806
foco,1TlIxkDnw0aaxgHNFAx6Vh,92.488,0.102,0.0751,0.979,0.269,0.0339,0.0375,0.912
foco,7Lrb9i8V9K1FSGchLI8lv0,97.026,0.0782,0.0985,0.869,0.27,0.187,0.029,0.837
foco,59iiENucl2jwmTxRujDUWS,97.29,0.0383,0.0883,0.989,0.358,0.076,0.0387,0.879
foco,1R2YndIZICOc9n02H0CdT2,102.028,0.109,0.117,0.963,0.265,0.228,0.0334,0.906
foco,6oPyU32sOqrglywx9MPQQj,71.991,0.0792,0.0769,0.817,0.361,0.142,0.0368,0.955
foco,6uWyMFx0D7d6teaAOHOHAZ,65.962,0.0302,0.834,0.955,0.259,0.139,0.0447,0.686
foco,02ezKFKqwrsH3CVkHgzaYk,101.044,0.0916,0.16,0.991,0.333,0.0804,0.0575,0.957
foco,73qrb1z6YLNhcdjuV0wFVs,68.041,0.0705,0.0831,0.995,0.357,0.00258,0.0406,0.937
foco,0MCv1ES2lNZfmHYvIz6q1f,0,0,0.0899,0.991,0,0.00358,0,0.96
foco,7AtqxhYMvifZV3cIokARtB,81.345,0.293,0.235,0.993,0.396,0.129,0.0442,0.898
foco,4K0yOVEW0eddlLAKtPiydb,131.022,0.276,0.0808,0.991,0.607,0.162,0.0465,0.872
foco,4uxXUhnQVMVNBqUswdQpMi,119.957,0.207,0.119,0.987,0.493,0.0464,0.0387,0.934
foco,4OXYvDufE3NgvayYBpHUx9,83.843,0.0824,0.096,0.988,0.265,0.00281,0.0472,0.934
foco,6zPASzVCy6QEcB8ys2ZE4L,129.977,0.14,0.109,0.985,0.607,0.0976,0.0488,0.961
foco,55SZ3qaGnQufvQvyHrPcpY,92.186,0.66,0.114,0.878,0.462,0.189,0.0356,0.878
foco,4PVNr5S8bhofrYxhWtELXK,141.252,0.531,0.279,0.988,0.372,0.299,0.044,0.875
foco,6tjMGof9L2z61y2MtTN8fS,81.624,0.0246,0.123,0.931,0.152,0.0836,0.0483,0.896
foco,3Rqck4hY1iB22quSeAUJfa,134.979,0.202,0.132,0.969,0.546,0.146,0.0705,0.861
foco,0tYJyGdXLpdSCHRq9Kiaxa,82.297,0.0493,0.122,0.939,0.138,0.183,0.0468,0.941
foco,2oLQf2MbiUnfZEaIkuybDQ,84.939,0.32,0.114,0.908,0.345,0.14,0.0723,0.926
foco,2pjQWze8GykFggjtw6ADiY,136.523,0.0378,0.0926,0.983,0.333,0.138,0.0418,0.886
foco,5TM67pweCuccPbDPfJ6qsG,122,0.1,0.103,0.975,0.276,0.398,0.051,0.917
foco,6kt13fVH7BUWqHnveG7RrT,121.989,0.0398,0.107,0.885,0.442,0.382,0.0461,0.842
foco,7o6kh3smYls7ndGJmYGxZM,147.967,0.0432,0.0812,0.986,0.467,0.121,0.0353,0.829
foco,4dYHap1CNs5ukq7kFW6GMy,66.711,0.236,0.0914,0.993,0.316,0.00709,0.05,0.917
foco,1R3dirZcCo7Gh1HVYbEJ4R,57.93,0.0361,0.113,0.696,0.124,0.0576,0.0328,0.868
foco,0Lqwrtxr9hktpuBhL5vDYO,127.549,0.184,0.103,0.984,0.547,0.151,0.0413,0.909
foco,6yybjNT26TnqNbLpk33aNY,108.324,0.0377,0.132,0.995,0.325,0.0378,0.0459,0.906
foco,5Q8DGPYkiCCA72o1InDRai,65.23,0.167,0.0718,0.993,0.336,0.0285,0.0557,0.906
foco,365gHOERPq1bGkJwIp2obD,134.926,0.0556,0.101,0.989,0.515,0.0304,0.0661,0.953
foco,2B0b6Miea7RPBA0rRrJsqd,120.859,0.104,0.201,0.974,0.404,0.084,0.0486,0.917
foco,4x0SWtlcnq1HI7VgAM0w7F,114.945,0.0417,0.0928,0.987,0.338,0.139,0.0421,0.887
foco,55zxaGrC9CSsDyodwkvuvr,116.528,0.435,0.0901,0.992,0.516,0.222,0.0467,0.915
foco,7lgv7P1TLlQ94m7lYKHVVV,165.172,0.0382,0.158,0.99,0.3,0.109,0.0485,0.942
foco,2fBaANpXubklCU29H579SD,123.565,0.0423,0.117,0.994,0.537,0.0802,0.0549,0.93
foco,1lMbPQOo5YOE4GHMU2Q6Ud,145.01,0.273,0.0789,0.991,0.356,0.311,0.0455,0.799
foco,1sYE3w4ocYOBBSMS2pte3v,143.974,0.136,0.12,0.949,0.404,0.252,0.0345,0.884
foco,3SWS0I0ISnuUASQB7rZjYN,104.761,0.105,0.109,0.984,0.402,0.14,0.0489,0.902
foco,6qV5Kn5jnB5sqRK0cEjM5Q,104.266,0.285,0.104,0.981,0.437,0.305,0.0327,0.907
foco,0p2JYAwu4ZENBMYfj30bat,130.588,0.0525,0.0953,0.972,0.267,0.236,0.0383,0.928
foco,2IzyYsbruarK0MHLjAbr5l,128.036,0.181,0.24,0.941,0.466,0.181,0.0532,0.32
foco,205J10EOIrtKquOpkR1goj,98.465,0.31,0.112,0.973,0.213,0.00727,0.0418,0.894
foco,7jbOt71n1n8Jj9ZLra1Wb5,95.977,0.039,0.0807,0.993,0.491,0.01,0.0402,0.934
foco,1CTy5Y6MNtIQZdTZQd7YG7,134.288,0.152,0.0923,0.987,0.487,0.0776,0.0582,0.878
foco,0tFU3dOS1uNhwt3drPrcWp,125.142,0.0399,0.175,0.935,0.399,0.225,0.0346,0.832
foco,3udPTz2pAxAsvPnyjyOiJT,120,0.0608,0.113,0.975,0.757,0.109,0.0606,0.886
foco,1L69DXvRY0PbKft2alolBP,119.954,0.0359,0.112,0.877,0.187,0.2,0.0391,0.967
foco,5pTidTk6LpYTVebNQOCRdA,99.331,0.468,0.124,0.996,0.368,0.0139,0.0622,0.913
foco,5b5ZQD4Zeo2oEDRhLUbm5i,120.162,0.0615,0.106,0.909,0.541,0.203,0.0372,0.908
foco,0UTJVdT69Rz8cZlUzrlNbY,159.956,0.259,0.0921,0.474,0.45,0.499,0.0305,0.859
foco,1JqWcIMJIumRBFFlTMuP5Q,123.154,0.0336,0.329,0.911,0.394,0.201,0.0403,0.956
foco,5KgvL2S0YiQFP7bziJMJtS,66.321,0.0458,0.0752,0.985,0.107,0.00466,0.0377,0.962
foco,5g5qRWo8cc3rJa8DbKrFuD,182.205,0.0793,0.093,0.98,0.335,0.083,0.113,0.848
foco,5Yi5aInNUkmqtSqLByAjEb,82.045,0.277,0.112,0.99,0.532,0.116,0.0367,0.913
foco,2TPaEflBbeOqjMc42F5XEB,63.213,0.0391,0.123,0.992,0.542,0.0154,0.0553,0.954
foco,3DaB3IBXQwXPqF9pWz57ay,105.878,0.147,0.0828,0.991,0.356,0.0157,0.0384,0.931
foco,32sfmn1usvO4LX5de8E2be,71.797,0.145,0.167,0.995,0.454,0.026,0.0483,0.914
foco,2EM2VOUGeu74VO19gnS1Ve,132.278,0.0492,0.0944,0.929,0.194,0.116,0.0448,0.929
foco,1Og8wLE1xMSGXqFvpTvHM5,70.573,0.0617,0.0839,0.977,0.323,0.0303,0.046,0.876
foco,27ZdKFNm8u2K23zj8yMqPG,135.526,0.15,0.0986,0.988,0.361,0.102,0.0395,0.86
foco,4Rjbrn1lyKY0o4fW70DDic,120.039,0.0826,0.102,0.995,0.742,0.0459,0.0915,0.945
foco,5FkfTEMLbYT6JF7qiFjgdC,124.177,0.0771,0.102,0.976,0.396,0.138,0.0327,0.958
foco,7LD5ehM2hVb0eEGcqJm4df,73.043,0.171,0.117,0.989,0.36,0.0183,0.0453,0.917
foco,2UepnzHDThvPmDaQPwCn2Q,143.845,0.0399,0.102,0.985,0.356,0.113,0.0524,0.948
foco,6FKsZw3Onwy0QZJzgTuC2e,109.984,0.154,0.101,0.0000105,0.231,0.674,0.0391,0.841
foco,75J6xmTGOoHAZfUp8cAnN9,125.019,0.0578,0.11,0.958,0.547,0.194,0.063,0.901
foco,6Uw4whaHAMQFHA4d8eZSog,135.499,0.0982,0.119,0.994,0.265,0.0143,0.0452,0.898
foco,0rWFuHv8EzaM2R1jmznmrG,124.234,0.088,0.149,0.959,0.341,0.0619,0.0383,0.851
foco,4vOz8fsCCcKqgG5syzDIhu,141.503,0.279,0.114,0.995,0.383,0.114,0.0418,0.934
foco,5psDCGVsXpAGBbwrsOO3th,69,0.215,0.207,0.988,0.512,0.0543,0.0534,0.953
foco,42DrUI5c8V7JSrzD1OJTkP,68.389,0.221,0.154,0.996,0.496,0.0349,0.347,0.951
foco,5Uf4XXfuRh6WPBmKL6qBfT,139.391,0.189,0.101,0.995,0.352,0.0587,0.0571,0.942
foco,71c5elmVniq19mr4BWmygY,135.232,0.267,0.117,0.994,0.492,0.00453,0.0655,0.897
foco,7q88KEqUdl6T4VANSX51r2,0,0,0.111,0.994,0,0.0351,0,0.942
foco,1EFraGY9dGlpJuJhWaj8w7,73.111,0.214,0.105,0.994,0.229,0.0396,0.0459,0.951
foco,50H6UUMkDRef1wM9iuQlih,71.017,0.116,0.143,0.994,0.305,0.0254,0.0345,0.964
foco,1x9Cxycq1YKevgARsftqPh,83.614,0.0498,0.0992,0.976,0.31,0.0193,0.0489,0.896
foco,1mSh3SbFtyyq32whkcqLuV,120.169,0.278,0.107,0.976,0.463,0.302,0.0421,0.931
foco,7jvNsHCNUoyQIVTNbVHG1m,63.881,0.122,0.0984,0.993,0.399,0.00557,0.0679,0.858
foco,7r5XwUXLnPsL27lNw3C7E5,135.597,0.199,0.113,0.995,0.516,0.00307,0.0807,0.88
foco,3EbivefofTB0YVns4YDEl1,66.719,0.046,0.082,0.982,0.51,0.00626,0.0412,0.94
foco,0LfohpI8y8sth1YgoXoGWi,110.143,0.0692,0.108,0.976,0.345,0.162,0.0467,0.907
foco,71zQQrfdF2jA9OlXQfFlYQ,133.482,0.593,0.105,0.995,0.613,0.00127,0.287,0.966
foco,09HTLbCjS4aouMpsLJo7FH,63.359,0.11,0.0913,0.995,0.398,0.0066,0.0429,0.877
foco,7s3FVBxPMuaQfWpzF1nZD7,135.022,0.0574,0.107,0.975,0.539,0.0675,0.0379,0.918
foco,5Wmt8AIdk7mdUHAFurA7hi,96.562,0.0397,0.117,0.993,0.426,0.017,0.052,0.941
foco,1hTfglXbNx55CA2lQy1aLQ,90.953,0.137,0.125,0.934,0.287,0.262,0.0317,0.892
foco,7exlARLQqmwTzm3r6MAlIO,94.664,0.227,0.0836,0.979,0.383,0.175,0.0533,0.854
foco,3yXw1lVrrwwRGO4QcwB3yH,145.457,0.0586,0.0888,0.973,0.224,0.24,0.0448,0.937
foco,7MYAmqO3L0gb45GDmTemSp,135.596,0.0397,0.107,0.979,0.351,0.0792,0.0683,0.91
foco,2PuvzOYK7y40Az0MbRaXlp,118.064,0.164,0.0995,0.992,0.533,0.0686,0.0873,0.93
foco,6wE4UfHPTBwvnllcgOeGcY,99.782,0.0395,0.0967,0.988,0.39,0.0837,0.0392,0.857
foco,27dr6OWb4LIyZ6bXw2t3EX,115.312,0.233,0.106,0.995,0.519,0.0853,0.0481,0.949
foco,4R3xNhissffMarVU9Fsttj,145.822,0.119,0.114,0.973,0.51,0.0398,0.0361,0.954
foco,6KdOk8BsHGnpXF3BcWB84R,132.276,0.0847,0.112,0.991,0.427,0.0137,0.0564,0.865
foco,0s07udN18eR9KVc6fKZfcj,97.016,0.0687,0.0929,0.996,0.593,0.0729,0.0325,0.894
foco,7A7LjLcRobasHXC39b2QJC,79.168,0.114,0.0993,0.97,0.156,0.22,0.0462,0.902
foco,11LsSlOx0dk4HHQAG0oN1q,130.364,0.192,0.0986,0.983,0.439,0.0861,0.0528,0.934
foco,67mLTMSqTH1PRzdOqdeOll,140.78,0.154,0.0898,0.973,0.32,0.093,0.0568,0.923
foco,72fZMewh7FVzVn64w1guSW,115.494,0.0376,0.0655,0.98,0.235,0.0067,0.0503,0.944
foco,4Gfe9wERkZXR34Iu1Yj6If,73.113,0.225,0.0991,0.992,0.43,0.072,0.0384,0.905
foco,0J68ZB0T30Nuvuo94zXVz2,176.534,0.0386,0.0851,0.992,0.243,0.00914,0.055,0.898
foco,5lPQPLnDql5uctr6Tfu9uh,79.857,0.0759,0.186,0.91,0.17,0.0955,0.0356,0.944
foco,0zpeCTi2d75eRkzJPmaplI,100.959,0.556,0.103,0.994,0.47,0.148,0.0388,0.923
foco,0rxFS9Cp5BubjFM8uZSIsf,210.057,0.038,0.102,0.984,0.184,0.0432,0.0376,0.925
foco,4tVIwCP0mFZLc0HA7RJOBp,74.705,0.282,0.13,0.939,0.409,0.00255,0.0474,0.897
foco,3KVVaQm80POzPFa6GSYpgl,168.584,0.121,0.0954,0.973,0.182,0.189,0.0464,0.899
foco,5rFc40P7WtzuqPtlPntMAg,144.725,0.206,0.0838,0.956,0.293,0.33,0.0471,0.936
foco,0PCduL4v5QEEKqeRUv7TEC,127.71,0.0794,0.0906,0.986,0.381,0.0943,0.04,0.915
foco,0C7GqgS6qsnPlpNeULypUM,175.205,0.223,0.105,0.99,0.34,0.217,0.0516,0.913
foco,0Bxq5gXam2O1Owpm20ZNpY,98.852,0.0932,0.11,0.958,0.295,0.11,0.035,0.798
foco,7pPCd74G6O4LOyzmrMQK5D,76.176,0.169,0.114,0.993,0.413,0.187,0.0334,0.88
foco,6AeDdzihYObtBGguQKUMqr,66.604,0.153,0.0819,0.991,0.454,0.0617,0.0525,0.966
foco,1mfHIBunXEI0q3Dpov2MMc,80.451,0.0581,0.121,0.964,0.413,0.147,0.0339,0.845
foco,6wZUxL22WpNM8mmFNhHfST,136.48,0.214,0.129,0.994,0.431,0.00548,0.0471,0.917
foco,53UJU2CV6OtNMEJnvcEjUD,66.368,0.26,0.0768,0.981,0.466,0.0341,0.0548,0.895
foco,5Nbk4xiApEMQEDegeWCO0g,74.745,0.177,0.106,0.994,0.598,0.0253,0.0572,0.942
foco,3bKH1jJ2xbf0f4VvP44fhY,119.911,0.0456,0.0932,0.989,0.619,0.264,0.0434,0.926
foco,2hfcWZomJBIh5tkWoEAgot,142.9,0.105,0.0986,0.993,0.242,0.268,0.0383,0.88
foco,0Tn5z3ur10x67xnzcmf66R,80.148,0.0971,0.0874,0.985,0.312,0.00241,0.0406,0.927
foco,53jmf6DPxS4I46nFoz10Gq,83.614,0.0498,0.0992,0.976,0.31,0.0193,0.0489,0.896
foco,6c7uYlmHJtZPnenPjqG7Ir,68.524,0.188,0.107,0.994,0.312,0.0268,0.0369,0.885
foco,34572SauMMLjdDKtrPri2W,60.747,0.224,0.123,0.969,0.378,0.144,0.0405,0.933
foco,2PQvUAgyTsuuwfyDLmKo3i,69.012,0.149,0.0834,0.988,0.457,0.0898,0.0638,0.941
foco,1AcX68IAlhfQq6u5nlawts,67.75,0.0529,0.0862,0.994,0.405,0.0295,0.0613,0.905
foco,37FqRowJLVXkNgwPoLXFRU,129.516,0.239,0.0903,0.992,0.484,0.16,0.0532,0.941
foco,7z53KmjFF0jw3mY65foGtl,183.229,0.0396,0.131,0.992,0.253,0.103,0.0449,0.882
foco,11g7oM4l9XkJxjklYO2ayt,124.418,0.11,0.115,0.959,0.351,0.0167,0.048,0.882
foco,7sqQ2UBs2SZDCfbBWgwI5N,86.965,0.287,0.0991,0.987,0.353,0.209,0.0419,0.905
foco,4i3pM1thgv3DnO4AVYf7Rm,166.636,0.455,0.0942,0.977,0.253,0.155,0.0288,0.925
foco,2KHjlRyur6zPExbwdMvsLT,97.356,0.116,0.0902,0.982,0.441,0.255,0.0443,0.917
foco,7zWH98449Op8UNwtbU9WA3,70.132,0.0393,0.0789,0.996,0.502,0.032,0.0593,0.95
foco,2lmu92OgkGaLOULbtujnxm,133.001,0.243,0.0903,0.993,0.391,0.00481,0.0562,0.938
foco,4uRJzVCfMPRa64X6MtlXVB,81.207,0.0566,0.469,0.979,0.133,0.0378,0.04,0.958
foco,19eUwEkzJnYaXqK4ZeL2ut,129.727,0.134,0.0884,0.982,0.337,0.0358,0.0442,0.872
foco,63byie04aFK2773YDTrvp2,174.878,0.0437,0.135,0.995,0.129,0.00818,0.0417,0.82
foco,3gkN0sXMHvWhhTt5iRDsBn,80.958,0.192,0.0982,0.995,0.444,0.00904,0.0392,0.944
foco,3oRutk9LdgvklN7CYBPODt,84.438,0.131,0.0944,0.994,0.462,0.0482,0.0377,0.929
foco,3XSrJlpXxjO6kmb5hlOGJn,82.267,0.291,0.102,0.995,0.447,0.0633,0.0415,0.948
foco,4BmvAUDGfC4FvXl6H4QC3I,93.884,0.187,0.115,0.985,0.319,0.168,0.0932,0.949
foco,3kj67nORjF3gKT3P4THNR2,81.705,0.0965,0.112,0.994,0.453,0.0888,0.0439,0.822
foco,3P714IZcIKYnPJy8zhhG6N,57.51,0.0369,0.227,0.926,0.139,0.23,0.0384,0.935
foco,24unX5Dc0kDxz3G9nFOGzx,118.039,0.259,0.105,0.96,0.502,0.232,0.0427,0.932
foco,3bTpIqjdY2sPkclIJDugRU,85.033,0.166,0.136,0.974,0.257,0.235,0.043,0.887
foco,0iOyY3l1vNktk9lDo9xKGv,156.647,0.207,0.0798,0.99,0.283,0.09,0.0406,0.864
foco,6EY4naa1RCQkdfSL7DC0jI,149.541,0.243,0.103,0.856,0.378,0.408,0.0338,0.621
foco,2Fts2ryF37KRrOSO4440NX,60.556,0.0491,0.0653,0.993,0.332,0.0943,0.0585,0.885
foco,2q8TzEoSZE8wAT3EhSwv5u,135.324,0.165,0.107,0.995,0.453,0.00975,0.0558,0.88
foco,1Y27m3hqLPW5PlXTqjqW2S,68.572,0.114,0.102,0.994,0.396,0.00384,0.0541,0.923
foco,1g8qPlPZoxeZDIDbgymQ1k,121.998,0.0361,0.11,0.838,0.338,0.31,0.0428,0.886
foco,4UfL9zy2IO26JAO0jNvkhH,100.227,0.128,0.107,0.896,0.361,0.0738,0.0327,0.801
foco,3xTZpkPtRwNZ4XSyx53cuo,104.986,0.555,0.109,0.982,0.524,0.176,0.0392,0.95
foco,7qT0I32aQseLqqt3tAZRBt,116.166,0.324,0.112,0.721,0.641,0.235,0.0365,0.895
foco,2JJWto8imzsHMGXQ1gm84v,80.161,0.0373,0.073,0.984,0.0789,0.0271,0.0447,0.813
foco,3zmNgEC7cnpqOWw7w2uSpb,187.764,0.0794,0.104,0.968,0.399,0.137,0.0363,0.923
foco,3hP5Whj4x0zxprfHwgqGRL,125.134,0.354,0.118,0.884,0.657,0.0583,0.265,0.48
foco,3y4T6YjSc2gQA2Qls5y2qn,162.22,0.111,0.109,0.98,0.221,0.206,0.0372,0.899
foco,2DebvSgBilYY9ZYQ0JXRAH,89.526,0.615,0.0781,0.995,0.495,0.00839,0.0374,0.954
foco,2b3YQVYa0wrqbFsDK5qjya,169.337,0.113,0.0947,0.981,0.323,0.318,0.0331,0.941
foco,3E7jyxHRzldgwDWzKD5fSm,73.142,0.159,0.0783,0.995,0.438,0.0754,0.0495,0.936
foco,3Lfed1NnGUhACIAmkA3xPZ,100.042,0.0762,0.0669,0.967,0.28,0.179,0.0409,0.943
foco,3P4o4qYgCP6o9F64EzPHZv,75.005,0.124,0.0975,0.989,0.329,0.273,0.0395,0.887
foco,4aCrLzdbQeaVOMuD1Co8O8,130.627,0.0695,0.117,0.988,0.407,0.135,0.0391,0.925
foco,4E7gW3TtW9T7XyTnfpwJAX,79.741,0.0693,0.0819,0.969,0.232,0.17,0.0314,0.822
foco,2g8qe1fl2jzoyqEjmhtDMF,139.928,0.0689,0.11,0.976,0.386,0.0674,0.0445,0.884
foco,5BXXVrHtIcuhXuhpoBgvrb,70.899,0.269,0.121,0.994,0.246,0.0014,0.0468,0.904
foco,6b2cKqR49nEkSDXXOwSi4g,140.561,0.039,0.326,0.921,0.142,0.327,0.0389,0.946
foco,49FOFRbgOaG3KlioPYWGJx,101.75,0.0673,0.12,0.989,0.348,0.177,0.0442,0.909
foco,7eyOsDTKka7AHDQSCyTLPj,135.416,0.42,0.103,0.99,0.394,0.3,0.0339,0.868
foco,5g02kqmhoP5TAf1MZqudWu,63.573,0.0485,0.0725,0.984,0.285,0.0235,0.0625,0.675
foco,7yMAAx3OV7LeczNbAERMDt,73.382,0.184,0.0901,0.991,0.285,0.0159,0.0403,0.892
foco,6IvVMMODZ1OQy0Q18wxdSP,155.721,0.11,0.11,0.952,0.412,0.246,0.0347,0.877
foco,18MquBBUCq6SdXbFJAHKX3,131.935,0.486,0.0865,0.996,0.507,0.0446,0.0592,0.968
foco,1mFjnFJFIHKcgVIKGwHcXJ,92.744,0.0934,0.096,0.995,0.356,0.0217,0.062,0.876
foco,6MeGnN6VatmNRWGMWOdeCz,127.929,0.136,0.102,0.995,0.394,0.0984,0.0498,0.955
foco,0JqquHEGymQt8fGP97b6WQ,144.392,0.323,0.11,0.972,0.346,0.164,0.0496,0.929
foco,70nbbowmiCM6YUgFwe00yC,136.55,0.0664,0.108,0.98,0.309,0.118,0.0499,0.913
foco,1hwjEqz0DxqIpzjAyCy2EZ,81.879,0.141,0.122,0.985,0.414,0.0577,0.0383,0.911
foco,10OrvPo2Wzu12EtoTCOHtG,176.362,0.269,0.104,0.984,0.359,0.0498,0.0621,0.933
foco,7bx4kOm5cmGnDKTvABvVWn,116.863,0.0826,0.0931,0.995,0.397,0.0238,0.0476,0.89
foco,1bWeiL2I7G0uZsA177XInq,185.504,0.0403,0.0921,0.989,0.254,0.139,0.0569,0.865
foco,1KBHzT2JekuQwk8tvGISIp,172.05,0.221,0.108,0.994,0.524,0.0961,0.0349,0.953
foco,5kG78nLygk0hpa8XnJEsNo,124.029,0.847,0.0527,0.627,0.758,0.231,0.0852,0.883
foco,1ijeMou08IoCT7ZhjPvu42,62.332,0.122,0.113,0.995,0.334,0.00746,0.035,0.955
foco,3NmcMuzKeZqzrHoV8SMO3J,121.495,0.103,0.114,0.942,0.464,0.136,0.0536,0.89
foco,6AEYlzEeMg5rMjXjhzYnKT,99.98,0.379,0.0903,0.995,0.601,0.0666,0.0418,0.934
foco,0BrZIQokx7Vyrwv9RAqnJL,101.241,0.128,0.103,0.98,0.27,0.214,0.0405,0.909
foco,0JCJqmO9xoLex2JRY4Sm1E,118.745,0.224,0.109,0.974,0.782,0.178,0.0596,0.885
foco,2yWppwBaonAXpvOJc7Kv55,68.656,0.118,0.0953,0.992,0.287,0.108,0.0425,0.925
foco,1bo2E84izaRS2ACgdWXmMH,175.104,0.338,0.0885,0.983,0.273,0.121,0.0425,0.81
foco,5vSIZDCn7bVFuEFB6DKmFX,63.014,0.186,0.0944,0.986,0.475,0.0153,0.0521,0.899
foco,6GTJDaxPlLk6roFDIzBTMs,144.659,0.332,0.106,0.982,0.337,0.184,0.0291,0.943
foco,7EFCvwwCeXn5WGcMvqlQvo,77.164,0.0349,0.102,0.918,0.186,0.122,0.0338,0.914
foco,2dFQekneSncCNTJbqRhcz3,66.537,0.0745,0.0762,0.927,0.225,0.0223,0.0409,0.936
foco,1vuDLI3sGzxQUqDL7HOGjH,119.947,0.235,0.101,0.995,0.686,0.0524,0.0915,0.952
foco,7faWy3kAy0GkTqAzkUBhCf,176.976,0.0478,0.0678,0.985,0.155,0.00395,0.0413,0.875
foco,2WYDeqIG9C5zwTzno0tRYl,182.897,0.216,0.11,0.987,0.159,0.0502,0.045,0.9
foco,32JzUhGQMMIcRdF1QqVqJN,65.553,0.183,0.0966,0.992,0.325,0.0155,0.0399,0.965
foco,2Lh76xOSzhaBnHdA3q1iXy,66.776,0.16,0.107,0.993,0.45,0.0227,0.0366,0.954
foco,4ohW8XSrmkoU15UMEJZZef,108.118,0.167,0.0583,0.995,0.408,0.0149,0.0513,0.916
foco,0q4XPi4qT3dFf4sO5QflQm,89.694,0.0733,0.112,0.978,0.286,0.045,0.0431,0.263
foco,0cWkqkhhx0Ky5QiahR82WU,109.172,0.207,0.101,0.983,0.314,0.0737,0.0355,0.872
